Id,Customer,Timestamp,Ordered,Shipwith,Collection
Orders/o-489,customer/c-10,1585207197,"[{""Product"":""product/bed"", ""Quantity"":68, ""Discount"":4}, {""Product"":""product/chair_wood"", ""Quantity"":5, ""Discount"":4}]",shippers/s-01,Orders
Orders/o-490,customer/c-10,1641924757,"[{""Product"":""product/table"", ""Quantity"":45, ""Discount"":0}]",shippers/s-01,Orders
Orders/o-491,customer/c-10,1681125706,"[{""Product"":""product/chair_wood"", ""Quantity"":13, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-492,customer/c-10,1655036054,"[{""Product"":""product/chair_wood"", ""Quantity"":72, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":5, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":95, ""Discount"":0}]",shippers/s-03,Orders
Orders/o-493,customer/c-10,1582735171,"[{""Product"":""product/bed"", ""Quantity"":67, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-494,customer/c-10,1651457761,"[{""Product"":""product/wardrobe"", ""Quantity"":5, ""Discount"":2}, {""Product"":""product/chair"", ""Quantity"":4, ""Discount"":4}]",shippers/s-03,Orders
Orders/o-495,customer/c-10,1626409171,"[{""Product"":""product/bed"", ""Quantity"":99, ""Discount"":3}, {""Product"":""product/chair_wood"", ""Quantity"":36, ""Discount"":1}, {""Product"":""product/table"", ""Quantity"":60, ""Discount"":5}]",shippers/s-03,Orders
Orders/o-496,customer/c-10,1584629889,"[{""Product"":""product/chair_wood"", ""Quantity"":67, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":44, ""Discount"":0}]",shippers/s-04,Orders
Orders/o-497,customer/c-10,1643634208,"[{""Product"":""product/wardrobe"", ""Quantity"":50, ""Discount"":1}, {""Product"":""product/chair"", ""Quantity"":100, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-498,customer/c-10,1565988607,"[{""Product"":""product/bed"", ""Quantity"":91, ""Discount"":1}, {""Product"":""product/wardrobe"", ""Quantity"":29, ""Discount"":2}]",shippers/s-04,Orders
Orders/o-499,customer/c-10,1659087252,"[{""Product"":""product/bed"", ""Quantity"":52, ""Discount"":3}]",shippers/s-02,Orders
Orders/o-500,customer/c-10,1538953560,"[{""Product"":""product/bed"", ""Quantity"":92, ""Discount"":2}, {""Product"":""product/wardrobe"", ""Quantity"":9, ""Discount"":5}]",shippers/s-04,Orders
Orders/o-501,customer/c-10,1544972969,"[{""Product"":""product/table"", ""Quantity"":2, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":13, ""Discount"":0}]",shippers/s-02,Orders
Orders/o-502,customer/c-10,1569815015,"[{""Product"":""product/bed"", ""Quantity"":23, ""Discount"":5}, {""Product"":""product/wardrobe"", ""Quantity"":3, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":72, ""Discount"":3}]",shippers/s-04,Orders
Orders/o-503,customer/c-10,1671868487,"[{""Product"":""product/bed"", ""Quantity"":54, ""Discount"":2}, {""Product"":""product/table"", ""Quantity"":84, ""Discount"":3}, {""Product"":""product/chair"", ""Quantity"":33, ""Discount"":4}]",shippers/s-04,Orders
Orders/o-504,customer/c-10,1651253268,"[{""Product"":""product/chair"", ""Quantity"":85, ""Discount"":3}]",shippers/s-01,Orders
Orders/o-505,customer/c-10,1675282038,"[{""Product"":""product/bed"", ""Quantity"":100, ""Discount"":0}, {""Product"":""product/wardrobe"", ""Quantity"":47, ""Discount"":4}]",shippers/s-02,Orders
Orders/o-506,customer/c-10,1552695017,"[{""Product"":""product/bed"", ""Quantity"":87, ""Discount"":4}]",shippers/s-04,Orders
