Id,Customer,Timestamp,Ordered,Shipwith,@metadata.@collection
Orders/0000000000000122428-A,Customer/0000000000000001598-A,1648697201,"[{""Product"":""product/chair_wood"",""Quantity"":31,""Discount"":2},{""Product"":""product/wardrobe"",""Quantity"":32,""Discount"":1},{""Product"":""product/chair"",""Quantity"":62,""Discount"":5},{""Product"":""product/bed"",""Quantity"":79,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000122430-A,Customer/0000000000000001598-A,1520756522,"[{""Product"":""product/chair"",""Quantity"":23,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":67,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000122432-A,Customer/0000000000000001598-A,1635746357,"[{""Product"":""product/wardrobe"",""Quantity"":82,""Discount"":1},{""Product"":""product/table"",""Quantity"":30,""Discount"":1},{""Product"":""product/bed"",""Quantity"":88,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000122434-A,Customer/0000000000000001598-A,1633700046,"[{""Product"":""product/table"",""Quantity"":26,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000122436-A,Customer/0000000000000001598-A,1648958038,"[{""Product"":""product/table"",""Quantity"":27,""Discount"":1},{""Product"":""product/chair_wood"",""Quantity"":63,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000122438-A,Customer/0000000000000001598-A,1586050425,"[{""Product"":""product/wardrobe"",""Quantity"":56,""Discount"":0},{""Product"":""product/chair"",""Quantity"":65,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000122440-A,Customer/0000000000000001598-A,1585126580,"[{""Product"":""product/chair_wood"",""Quantity"":88,""Discount"":0},{""Product"":""product/wardrobe"",""Quantity"":27,""Discount"":0},{""Product"":""product/chair"",""Quantity"":92,""Discount"":2},{""Product"":""product/bed"",""Quantity"":27,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000122442-A,Customer/0000000000000001598-A,1653116694,"[{""Product"":""product/wardrobe"",""Quantity"":82,""Discount"":2},{""Product"":""product/table"",""Quantity"":69,""Discount"":3},{""Product"":""product/bed"",""Quantity"":91,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000122444-A,Customer/0000000000000001598-A,1681587620,"[{""Product"":""product/table"",""Quantity"":87,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000122446-A,Customer/0000000000000001598-A,1517558437,"[{""Product"":""product/chair"",""Quantity"":16,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":3,""Discount"":4}]",shippers/s-03,Orders
Orders/0000000000000122448-A,Customer/0000000000000001598-A,1522667063,"[{""Product"":""product/wardrobe"",""Quantity"":76,""Discount"":5},{""Product"":""product/table"",""Quantity"":95,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000122450-A,Customer/0000000000000001598-A,1641248066,"[{""Product"":""product/table"",""Quantity"":85,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":65,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000122452-A,Customer/0000000000000001598-A,1608754245,"[{""Product"":""product/wardrobe"",""Quantity"":69,""Discount"":4},{""Product"":""product/table"",""Quantity"":61,""Discount"":0}]",shippers/s-02,Orders
Orders/0000000000000122454-A,Customer/0000000000000001598-A,1610925869,"[{""Product"":""product/wardrobe"",""Quantity"":28,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":64,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000122456-A,Customer/0000000000000001598-A,1679467534,"[{""Product"":""product/chair_wood"",""Quantity"":16,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":85,""Discount"":0},{""Product"":""product/bed"",""Quantity"":60,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000122458-A,Customer/0000000000000001598-A,1573384241,"[{""Product"":""product/wardrobe"",""Quantity"":76,""Discount"":0},{""Product"":""product/table"",""Quantity"":37,""Discount"":0},{""Product"":""product/chair"",""Quantity"":21,""Discount"":2},{""Product"":""product/bed"",""Quantity"":58,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000122460-A,Customer/0000000000000001598-A,1586895896,"[{""Product"":""product/table"",""Quantity"":6,""Discount"":1},{""Product"":""product/bed"",""Quantity"":91,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":30,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000122462-A,Customer/0000000000000001598-A,1516143413,"[{""Product"":""product/wardrobe"",""Quantity"":42,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":25,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000122464-A,Customer/0000000000000001598-A,1527908168,"[{""Product"":""product/chair_wood"",""Quantity"":20,""Discount"":1},{""Product"":""product/wardrobe"",""Quantity"":45,""Discount"":0},{""Product"":""product/bed"",""Quantity"":3,""Discount"":5}]",shippers/s-02,Orders
Orders/0000000000000122466-A,Customer/0000000000000001598-A,1549672693,"[{""Product"":""product/table"",""Quantity"":52,""Discount"":1},{""Product"":""product/bed"",""Quantity"":78,""Discount"":0},{""Product"":""product/chair"",""Quantity"":16,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":17,""Discount"":3}]",shippers/s-01,Orders
Orders/0000000000000122468-A,Customer/0000000000000001598-A,1634532921,"[{""Product"":""product/bed"",""Quantity"":29,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000122470-A,Customer/0000000000000001598-A,1519577130,"[{""Product"":""product/table"",""Quantity"":13,""Discount"":5},{""Product"":""product/bed"",""Quantity"":67,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000122472-A,Customer/0000000000000001598-A,1619300021,"[{""Product"":""product/wardrobe"",""Quantity"":84,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000122474-A,Customer/0000000000000001598-A,1623137004,"[{""Product"":""product/bed"",""Quantity"":81,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000122476-A,Customer/0000000000000001598-A,1659108048,"[{""Product"":""product/table"",""Quantity"":62,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":78,""Discount"":3}]",shippers/s-02,Orders
Orders/0000000000000122478-A,Customer/0000000000000001598-A,1682503770,"[{""Product"":""product/chair_wood"",""Quantity"":92,""Discount"":3},{""Product"":""product/wardrobe"",""Quantity"":49,""Discount"":5},{""Product"":""product/chair"",""Quantity"":78,""Discount"":4},{""Product"":""product/bed"",""Quantity"":71,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000122480-A,Customer/0000000000000001598-A,1671154854,"[{""Product"":""product/bed"",""Quantity"":36,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000122482-A,Customer/0000000000000001600-A,1540987266,"[{""Product"":""product/chair"",""Quantity"":89,""Discount"":4},{""Product"":""product/bed"",""Quantity"":42,""Discount"":2}]",shippers/s-02,Orders
Orders/0000000000000122484-A,Customer/0000000000000001600-A,1532880831,"[{""Product"":""product/table"",""Quantity"":89,""Discount"":3},{""Product"":""product/bed"",""Quantity"":20,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000122486-A,Customer/0000000000000001600-A,1664158141,"[{""Product"":""product/table"",""Quantity"":62,""Discount"":2},{""Product"":""product/bed"",""Quantity"":53,""Discount"":0}]",shippers/s-01,Orders
Orders/0000000000000122488-A,Customer/0000000000000001600-A,1655207815,"[{""Product"":""product/wardrobe"",""Quantity"":75,""Discount"":1},{""Product"":""product/bed"",""Quantity"":7,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":82,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000122490-A,Customer/0000000000000001600-A,1546000888,"[{""Product"":""product/bed"",""Quantity"":63,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":27,""Discount"":2}]",shippers/s-04,Orders
Orders/0000000000000122492-A,Customer/0000000000000001600-A,1661782835,"[{""Product"":""product/wardrobe"",""Quantity"":78,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000122494-A,Customer/0000000000000001600-A,1621089665,"[{""Product"":""product/bed"",""Quantity"":69,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":91,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000122496-A,Customer/0000000000000001600-A,1548450257,"[{""Product"":""product/wardrobe"",""Quantity"":99,""Discount"":1},{""Product"":""product/bed"",""Quantity"":2,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000122498-A,Customer/0000000000000001600-A,1552680685,"[{""Product"":""product/wardrobe"",""Quantity"":72,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000122500-A,Customer/0000000000000001600-A,1632725063,"[{""Product"":""product/table"",""Quantity"":71,""Discount"":0},{""Product"":""product/bed"",""Quantity"":37,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":82,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000122502-A,Customer/0000000000000001600-A,1621050413,"[{""Product"":""product/chair_wood"",""Quantity"":82,""Discount"":3},{""Product"":""product/table"",""Quantity"":29,""Discount"":1},{""Product"":""product/chair"",""Quantity"":7,""Discount"":1},{""Product"":""product/bed"",""Quantity"":60,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000122504-A,Customer/0000000000000001600-A,1579323645,"[{""Product"":""product/wardrobe"",""Quantity"":18,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000122506-A,Customer/0000000000000001600-A,1611193534,"[{""Product"":""product/bed"",""Quantity"":25,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000122508-A,Customer/0000000000000001600-A,1598367180,"[{""Product"":""product/wardrobe"",""Quantity"":84,""Discount"":3},{""Product"":""product/table"",""Quantity"":4,""Discount"":1},{""Product"":""product/chair"",""Quantity"":10,""Discount"":2},{""Product"":""product/chair_wood"",""Quantity"":95,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000122510-A,Customer/0000000000000001600-A,1575060595,"[{""Product"":""product/wardrobe"",""Quantity"":38,""Discount"":0},{""Product"":""product/chair"",""Quantity"":22,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":60,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000122512-A,Customer/0000000000000001600-A,1568992422,"[{""Product"":""product/table"",""Quantity"":23,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000122514-A,Customer/0000000000000001600-A,1571884298,"[{""Product"":""product/table"",""Quantity"":36,""Discount"":4}]",shippers/s-01,Orders
Orders/0000000000000122516-A,Customer/0000000000000001600-A,1653576076,"[{""Product"":""product/chair_wood"",""Quantity"":3,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000122518-A,Customer/0000000000000001600-A,1565049562,"[{""Product"":""product/wardrobe"",""Quantity"":53,""Discount"":3},{""Product"":""product/table"",""Quantity"":92,""Discount"":0},{""Product"":""product/bed"",""Quantity"":33,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":99,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000122520-A,Customer/0000000000000001600-A,1530513378,"[{""Product"":""product/bed"",""Quantity"":24,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000122522-A,Customer/0000000000000001600-A,1580097505,"[{""Product"":""product/wardrobe"",""Quantity"":23,""Discount"":2},{""Product"":""product/bed"",""Quantity"":31,""Discount"":0}]",shippers/s-03,Orders
Orders/0000000000000122524-A,Customer/0000000000000001600-A,1646798770,"[{""Product"":""product/wardrobe"",""Quantity"":1,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":36,""Discount"":0}]",shippers/s-04,Orders
Orders/0000000000000122526-A,Customer/0000000000000001600-A,1523473230,"[{""Product"":""product/wardrobe"",""Quantity"":55,""Discount"":2},{""Product"":""product/table"",""Quantity"":40,""Discount"":0},{""Product"":""product/chair"",""Quantity"":69,""Discount"":5},{""Product"":""product/bed"",""Quantity"":29,""Discount"":1}]",shippers/s-01,Orders
Orders/0000000000000122528-A,Customer/0000000000000001600-A,1559156991,"[{""Product"":""product/wardrobe"",""Quantity"":59,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":9,""Discount"":1}]",shippers/s-02,Orders
Orders/0000000000000122530-A,Customer/0000000000000001600-A,1553151780,"[{""Product"":""product/wardrobe"",""Quantity"":75,""Discount"":0},{""Product"":""product/chair"",""Quantity"":58,""Discount"":5}]",shippers/s-03,Orders
Orders/0000000000000122532-A,Customer/0000000000000001600-A,1653130134,"[{""Product"":""product/table"",""Quantity"":16,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":25,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000122534-A,Customer/0000000000000001600-A,1613938478,"[{""Product"":""product/chair"",""Quantity"":30,""Discount"":1},{""Product"":""product/bed"",""Quantity"":99,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000122536-A,Customer/0000000000000001600-A,1593524138,"[{""Product"":""product/wardrobe"",""Quantity"":30,""Discount"":4},{""Product"":""product/bed"",""Quantity"":60,""Discount"":2}]",shippers/s-01,Orders
Orders/0000000000000122538-A,Customer/0000000000000001600-A,1633628240,"[{""Product"":""product/table"",""Quantity"":88,""Discount"":4},{""Product"":""product/chair"",""Quantity"":65,""Discount"":5},{""Product"":""product/chair_wood"",""Quantity"":31,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000122540-A,Customer/0000000000000001600-A,1677574191,"[{""Product"":""product/wardrobe"",""Quantity"":16,""Discount"":0},{""Product"":""product/table"",""Quantity"":65,""Discount"":2},{""Product"":""product/chair"",""Quantity"":36,""Discount"":2},{""Product"":""product/bed"",""Quantity"":14,""Discount"":3}]",shippers/s-03,Orders
Orders/0000000000000122542-A,Customer/0000000000000001600-A,1665073753,"[{""Product"":""product/wardrobe"",""Quantity"":16,""Discount"":1},{""Product"":""product/table"",""Quantity"":57,""Discount"":1}]",shippers/s-04,Orders
Orders/0000000000000122544-A,Customer/0000000000000001600-A,1631308333,"[{""Product"":""product/bed"",""Quantity"":68,""Discount"":4}]",shippers/s-04,Orders
Orders/0000000000000122546-A,Customer/0000000000000001600-A,1608151649,"[{""Product"":""product/chair_wood"",""Quantity"":11,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000122548-A,Customer/0000000000000001602-A,1648019642,"[{""Product"":""product/table"",""Quantity"":31,""Discount"":5},{""Product"":""product/chair"",""Quantity"":26,""Discount"":5},{""Product"":""product/bed"",""Quantity"":10,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000122550-A,Customer/0000000000000001602-A,1661356871,"[{""Product"":""product/chair_wood"",""Quantity"":2,""Discount"":3},{""Product"":""product/chair"",""Quantity"":93,""Discount"":2},{""Product"":""product/bed"",""Quantity"":16,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000122552-A,Customer/0000000000000001602-A,1571711883,"[{""Product"":""product/chair_wood"",""Quantity"":33,""Discount"":2},{""Product"":""product/chair"",""Quantity"":95,""Discount"":0},{""Product"":""product/bed"",""Quantity"":23,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000122554-A,Customer/0000000000000001602-A,1525539720,"[{""Product"":""product/wardrobe"",""Quantity"":99,""Discount"":3},{""Product"":""product/table"",""Quantity"":80,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":49,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000122556-A,Customer/0000000000000001602-A,1643716371,"[{""Product"":""product/chair"",""Quantity"":44,""Discount"":3}]",shippers/s-04,Orders
Orders/0000000000000122558-A,Customer/0000000000000001602-A,1626947275,"[{""Product"":""product/wardrobe"",""Quantity"":37,""Discount"":0},{""Product"":""product/bed"",""Quantity"":4,""Discount"":2}]",shippers/s-03,Orders
Orders/0000000000000122560-A,Customer/0000000000000001602-A,1549548765,"[{""Product"":""product/chair_wood"",""Quantity"":39,""Discount"":5}]",shippers/s-01,Orders
Orders/0000000000000122562-A,Customer/0000000000000001602-A,1659555433,"[{""Product"":""product/bed"",""Quantity"":41,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000122564-A,Customer/0000000000000001602-A,1554321070,"[{""Product"":""product/chair"",""Quantity"":75,""Discount"":0},{""Product"":""product/chair_wood"",""Quantity"":58,""Discount"":5}]",shippers/s-04,Orders
Orders/0000000000000122566-A,Customer/0000000000000001602-A,1530471314,"[{""Product"":""product/table"",""Quantity"":82,""Discount"":4}]",shippers/s-02,Orders
Orders/0000000000000122568-A,Customer/0000000000000001602-A,1644332622,"[{""Product"":""product/table"",""Quantity"":11,""Discount"":3},{""Product"":""product/chair"",""Quantity"":92,""Discount"":5},{""Product"":""product/bed"",""Quantity"":28,""Discount"":1}]",shippers/s-03,Orders
Orders/0000000000000122570-A,Customer/0000000000000001602-A,1577475607,"[{""Product"":""product/table"",""Quantity"":51,""Discount"":1},{""Product"":""product/chair"",""Quantity"":29,""Discount"":3},{""Product"":""product/chair_wood"",""Quantity"":71,""Discount"":3}]",shippers/s-02,Orders
